customer_id,age,income,region,education,satisfaction_level,signup_date,total_purchases,total_spent,avg_order_value,last_purchase_date,purchased,product_id,price,rating,first_name,last_name,phone_verified,loyalty_tier,days_since_signup,days_since_last_purchase,customer_numeric_id,customer_id_flag_suffix,region_label,loyalty_tier_label,gender_Female,gender_Male,gender_Other,category_Apparel,category_Beauty,category_Books,category_Electronics,category_Home & Kitchen,category_Sports,category_Toys,education_ordinal,satisfaction_ordinal,income_group,income_group_encoded,age_standard,income_standard,total_spent_standard,avg_order_value_standard,price_standard,purchase_per_day,income_log,income_sqrt,days_since_signup_reciprocal,total_spent_yeojohnson,income_boxcox,income_binned_quantile,frequent_buyer
CUST0186,61.0,68463.65,North,PhD,Medium,2021-06-11,2,87.31,43.655,2024-03-15,1,P019,162.38,4.8,Casey,Miller,False,Silver,1086,78,186,0,2,3,False,True,False,False,False,False,False,False,True,False,3,1,High,2,0.8134259437960665,0.5217799561432291,-0.9195899170087645,-0.561263388410559,-0.35440947856435184,0.001841620626151013,11.134072832652194,261.65559424556545,0.0009208103045965902,-1.7721046248809493,0.5569287878103583,Q3,0
CUST0187,37.0,73091.84,East,Bachelors,High,2021-06-25,4,313.17,78.2925,2024-01-22,1,P032,69.83,3.6,Taylor,Johnson,True,Bronze,1072,131,187,0,1,0,True,False,False,False,False,True,False,False,False,False,1,2,Very High,3,-0.4769753207527139,0.7519304352350268,-0.2760260040576243,-0.24810296118695196,-1.0088314397899734,0.0037313432835820895,11.199485692924235,270.35502584564614,0.0009328358121936958,-0.05304776411593849,0.7725321560379802,Q4,0
CUST0188,47.0,45866.13,West,Masters,High,2023-09-23,3,250.38,83.46,2024-03-07,1,P035,130.15,3.4,Avery,Davis,True,Silver,252,86,188,0,4,3,True,False,False,False,False,False,False,False,True,False,2,2,Low,0,0.06069187280927792,-0.6019487702674142,-0.45493939329964195,-0.20138317749361423,-0.5823081258933824,0.011904761904761904,10.733504017506434,214.16379245801565,0.003968253810783579,-0.36610953491198467,-0.565228082786339,Q1,0
CUST0189,28.0,49072.04,South,Masters,Medium,2021-05-22,6,619.4200000000001,103.23666666666668,2024-05-15,1,P034,369.95,3.9,Jamie,Brown,False,Bronze,1106,17,189,0,3,0,True,False,False,False,False,False,False,False,True,False,2,1,Mid,1,-0.9608757949585066,-0.4425253839273579,0.5966006157125285,-0.022580741336495312,1.113320035121248,0.0054249547920434,10.801065079478006,221.522098220471,0.000904159123832196,0.9327847605717319,-0.3976737042827631,Q2,1
CUST0190,45.0,53257.13,Central,Bachelors,Very High,2023-12-27,5,2378.05,754.066,2024-05-24,1,P040,147.94,4.8,Taylor,Johnson,True,Silver,157,8,190,0,0,3,True,False,False,False,False,False,False,True,False,False,1,3,Mid,1,-0.04684156590312044,-0.23440936696558878,5.607628704941536,5.861619679488391,-0.4565148607372095,0.03184713375796178,10.882905747974206,230.77506364423346,0.0063694263458964106,3.0218803147352613,-0.18360766849020227,Q2,1
CUST0191,42.0,46440.45,West,Bachelors,High,2021-09-15,4,463.00000000000006,115.75000000000001,2024-04-08,1,P040,147.94,4.8,Jamie,Wilson,False,Silver,990,54,191,0,4,3,False,False,True,False,False,False,False,True,False,False,1,2,Low,0,-0.20814172397171798,-0.5733890043217635,0.15089855574698638,0.09055331316103106,-0.4565148607372095,0.00404040404040404,10.745947658407946,215.50046403662336,0.0010101009998979696,0.5062145206723627,-0.5349697938535956,Q1,0
CUST0192,56.0,73282.37,North,Masters,High,2021-09-20,2,105.28,52.64,2024-01-17,1,P023,185.73,4.4,Alex,Smith,True,Gold,985,136,192,0,2,1,True,False,False,False,False,False,False,False,False,True,2,2,Very High,3,0.5445923470150705,0.7614051047670382,-0.868386324005435,-0.4800292797536378,-0.18930139866572127,0.0020304568527918783,11.202088986281863,270.7071665102348,0.0010152284160890516,-1.5305179482377642,0.7813222324053708,Q4,0
CUST0193,50.0,43708.41,Central,High School,Medium,2024-09-13,3,269.88,89.96,2023-12-31,1,P030,384.12,4.8,Morgan,Brown,False,Gold,-104,153,193,0,0,1,True,False,False,False,False,False,False,False,True,False,0,1,Low,0,0.22199203087787547,-0.7092477989905116,-0.3993762289387669,-0.14261615397998173,1.213516244635749,-0.028846153846153848,10.685318689710895,209.06556387889424,-0.009615385539940917,-0.2617494388884583,-0.6799001037625314,Q1,0
CUST0194,18.0,77529.73,South,Bachelors,Low,2023-09-01,5,601.74,120.348,2024-04-15,1,P001,16.27,4.9,Casey,Clark,True,Platinum,274,47,194,0,3,2,True,False,False,False,False,False,False,False,False,True,1,0,Very High,3,-1.4985429885204984,0.972617682227198,0.5462233466920017,0.1321242014865205,-1.3875547271291877,0.01824817518248175,11.258429652878725,278.44160967786405,0.0036496349032979964,0.889948691530557,0.9756049679293837,Q4,1
CUST-0195A,44.0,48394.48,West,Bachelors,Medium,2024-01-31,1,175.55,175.55,2023-08-17,1,P007,154.24,3.9,Alex,Johnson,True,Bronze,122,289,195,1,4,0,False,True,False,False,False,True,False,False,False,False,1,1,Mid,1,-0.10060828525931963,-0.4762190651749812,-0.6681594747931946,0.6312099294864499,-0.4119674987088851,0.00819672131147541,10.787161699914,219.98745418773316,0.008196720639613062,-0.8524622976278069,-0.43281646371085725,Q2,0
CUST0196,69.0,63503.14,Central,Bachelors,High,2021-12-05,3,425.27,141.75666666666666,2024-02-05,1,P037,77.01,4.6,Drew,Lee,False,Bronze,909,117,196,0,0,0,False,True,False,True,False,False,False,False,False,False,1,2,High,2,1.24355969864566,0.2751038790937451,0.04339095619130334,0.32568168108583123,-0.958061589097375,0.0033003300330033004,11.058860379605955,251.99829364501656,0.0011001099988986799,0.3832911191232031,0.3211243371975556,Q3,0
CUST0197,39.0,57995.47,West,High School,Medium,2022-06-27,2,97.56,48.78,2023-08-18,1,P035,130.15,3.4,Jamie,Moore,False,Bronze,705,288,197,0,4,0,False,True,False,False,False,False,False,False,True,False,0,1,High,2,-0.36944188204031553,0.0012186476794082118,-0.8903836383062532,-0.5149278506401949,-0.5823081258933824,0.0028368794326241137,10.96813742560742,240.82248649160653,0.0014184396961923447,-1.6292509410039453,0.05299339919677879,Q3,0
CUST0198,58.0,37432.36,West,PhD,High,2023-12-17,3,147.82,49.27333333333333,2023-05-13,1,P026,97.94,2.5,Taylor,Wilson,True,Gold,167,385,198,0,4,1,True,False,False,False,False,False,True,False,False,False,3,2,Low,0,0.6521257857274689,-1.0213430056056412,-0.7471731439074031,-0.5104675842401859,-0.8100653530254978,0.017964071856287425,10.530317564435732,193.47444275665973,0.005988023593531521,-1.0834042663355976,-1.0231899883076112,Q1,0
CUST0199,20.0,54641.98,South,Bachelors,High,2024-05-27,2,112.35,56.175,2023-08-18,1,P025,437.3,3.5,Riley,Brown,True,Gold,5,288,199,0,3,1,True,False,False,False,False,True,False,False,False,False,1,2,Mid,1,-1.3910095498081,-0.16554359201463018,-0.8482411151833128,-0.4480690600427623,1.5895525482335726,0.4,10.9085760315569,233.75624055840734,0.19999960000080003,-1.4457888006952628,-0.11385245812764147,Q2,0
CUST0200,56.0,61005.58,East,Bachelors,Low,2023-05-17,9,947.5,105.27777777777777,2024-05-17,1,P039,70.18,4.9,Taylor,Johnson,False,Silver,381,15,200,0,1,3,False,True,False,False,False,True,False,False,False,False,1,0,High,2,0.5445923470150705,0.15090529810192993,1.5314294856364195,-0.004126891388710368,-1.0063565863439554,0.023622047244094488,11.01873700619048,246.99307682605195,0.002624671847121474,1.5716981213695578,0.20040137001317393,Q3,1
CUST0201,23.0,53842.73,Central,PhD,High,2022-03-10,4,349.98,87.495,2024-04-19,1,P036,322.89,4.0,Sam,Brown,True,Platinum,814,43,201,0,0,2,False,True,False,False,False,False,True,False,False,False,3,2,Mid,1,-1.2297093917395026,-0.20528866955339137,-0.1711398461025571,-0.1649024175124592,0.7805583117795112,0.004914004914004914,10.893841241265118,232.04036286818723,0.0012285012134090761,0.10432124126776154,-0.1540478884029382,Q2,0
CUST0202,25.0,30831.28,South,Bachelors,Low,2024-01-10,7,618.78,88.39714285714285,2024-04-20,1,P020,209.32,3.2,Taylor,Miller,True,Silver,143,42,202,0,3,3,True,False,False,False,False,False,False,True,False,False,1,0,Low,0,-1.122175953027104,-1.3496012932998116,0.5947770041642739,-0.15674607128194082,-0.02249627640410682,0.04895104895104895,10.336317472086705,175.58838230361368,0.006993006503985559,0.9312540695270775,-1.402760384027011,Q1,1
CUST0203,44.0,53320.724,West,PhD,Very High,2022-02-16,7,737.05,105.29285714285713,2024-04-17,1,P006,354.83,2.6,Sam,Wilson,True,Platinum,836,45,203,0,4,2,False,True,False,False,False,False,False,True,False,False,3,3,Mid,1,-0.10060828525931963,-0.23124696663903244,0.9317747194955913,-0.003990557634527395,1.0064063662532696,0.008373205741626795,10.884099106853213,230.91280605457985,0.0011961722344955474,1.1918346750514273,-0.18039307155563575,Q2,1
CUST0204,26.0,56578.59,South,Bachelors,Medium,2022-10-01,3,255.26,85.08666666666666,2024-03-07,1,P025,437.3,3.5,Alex,Miller,False,Silver,609,86,204,0,3,3,False,True,False,False,False,True,False,False,False,False,1,1,Mid,1,-1.068409233670905,-0.06923991405111433,-0.4410343552442024,-0.18667635314763853,1.5895525482335726,0.0049261083743842365,10.943403598452491,237.86254434021342,0.0016420360978319196,-0.339303794985678,-0.01715210221730162,Q2,0
CUST0205,54.0,40702.55,East,High School,Medium,2023-03-29,6,658.0,109.66666666666667,2024-03-24,1,P039,70.18,4.9,Avery,Wilson,False,Platinum,430,69,205,0,1,2,True,False,False,False,False,True,False,False,False,False,0,1,Low,0,0.4370589083026722,-0.8587231055537405,0.7065301993557365,0.035553406539298,-1.0063565863439554,0.013953488372093023,10.614070591214155,201.74872985969455,0.0023255813412655503,1.0224455251400981,-0.8424082160720708,Q1,1
CUST0206,50.0,84173.82,Central,Masters,Medium,2024-10-07,4,405.72,101.43,2024-03-24,1,P039,70.18,4.9,Casey,Lee,False,Silver,-128,69,206,0,0,3,False,True,False,False,False,True,False,False,False,False,2,1,Very High,3,0.22199203087787547,1.3030147697774117,-0.012314677821778924,-0.038914960179771675,-1.0063565863439554,-0.03125,11.34065110562485,290.1272479447596,-0.00781250061035161,0.3155557467267256,1.2734937078810962,Q4,0
C0207X,68.0,66113.02,North,Bachelors,Medium,2024-08-23,7,495.17,70.73857142857143,2024-02-20,1,P026,97.94,2.5,Casey,Garcia,False,Gold,-83,102,207,1,2,1,False,True,False,False,False,False,True,False,False,False,1,1,High,2,1.1897929792894608,0.40488790532691654,0.2425635299772093,-0.3163986377988663,-0.8100653530254978,-0.08433734939759036,11.099136106223575,257.12452236222043,-0.012048194222674002,0.6038834633849494,0.44582445651028396,Q3,1
CUST0208,59.0,33396.94,North,Bachelors,High,2023-02-04,7,744.27,106.32428571428571,2024-05-19,1,P036,322.89,4.0,Jordan,Smith,True,Bronze,483,13,208,0,2,0,True,False,False,False,False,False,True,False,False,False,1,2,Low,0,0.7058925050836682,-1.222016237762623,0.9523473372743358,0.005334671151591925,0.7805583117795112,0.014492753623188406,10.416249500416003,182.74829684568883,0.0020703933318759146,1.206452574593493,-1.2526923889140351,Q1,1
CUST0209,54.6,36199.09,Central,PhD,High,2023-06-17,4,209.51999999999998,52.379999999999995,2024-04-25,1,P039,70.18,4.9,Morgan,Lee,False,Platinum,350,37,209,0,0,2,True,False,False,False,False,True,False,False,False,False,3,2,Low,0,0.4693189399163918,-1.0826710153350476,-0.5713655930835062,-0.4823799606941831,-1.0063565863439554,0.011428571428571429,10.496816883998617,190.2605844624682,0.0028571427755102064,-0.6117418816671248,-1.0925364954775614,Q1,0
CUST-0210A,41.0,50996.9,East,Masters,High,2023-11-26,4,544.05,136.0125,2024-04-07,1,P006,354.83,2.6,Jamie,Miller,False,Gold,188,55,210,1,1,1,True,False,False,False,False,False,False,True,False,False,2,2,Mid,1,-0.2619084433279172,-0.34680600957482755,0.38184186197513587,0.2737482076141044,1.0064063662532696,0.02127659574468085,10.8395397343881,225.82493219305968,0.005319148653236774,0.7415469514072692,-0.29859040979820767,Q2,0
CUST0211,32.0,60351.53,West,Bachelors,Low,2023-07-14,4,281.29,70.3225,2024-04-08,1,P028,473.1,3.0,Taylor,Garcia,True,Silver,323,54,211,0,4,3,False,True,False,False,False,False,False,False,True,False,1,0,High,2,-0.7458089175337098,0.11838072135594697,-0.36686465430504456,-0.32016037309520595,1.842694700711987,0.01238390092879257,11.007958147767932,245.66548394106974,0.003095975136347519,-0.20388446708963637,0.16855343515883636,Q3,0
CUST0212,49.0,66210.4,Central,Masters,Medium,2021-09-05,1,41.93,33.19,2024-02-09,1,P034,369.95,3.9,Avery,Lee,True,Silver,1000,113,212,0,0,3,False,True,False,False,False,False,False,False,True,False,2,1,High,2,0.1682253115216763,0.40973041474289923,-1.048895373352175,-0.6558782962675074,1.113320035121248,0.001,11.100607932537512,257.3138161856063,0.00099999999,-2.6839073518368712,0.45044954436959467,Q3,0
CUST0213,49.0,72103.21,Central,Bachelors,Low,2022-05-23,1,221.67,221.67,2023-08-21,1,P037,77.01,4.6,Sam,Miller,True,Platinum,740,285,213,0,0,2,False,True,False,True,False,False,False,False,False,False,1,0,Very High,3,0.1682253115216763,0.7027678753261809,-0.5367454675971148,1.0481845640170238,-0.958061589097375,0.0013513513513513514,11.185867712691785,268.52040890777744,0.001351351333089847,-0.5343696206031976,0.7268153562859753,Q4,0
CUST0214,41.0,64712.3,South,Bachelors,High,2022-04-06,6,400.97,66.82833333333333,2024-05-20,1,P038,242.83,2.9,Taylor,Clark,False,Platinum,787,12,214,0,3,2,True,False,False,False,False,False,False,False,True,False,1,2,High,2,-0.2619084433279172,0.33523294754137556,-0.02584929478147925,-0.3517514153506754,0.21445326352750413,0.007623888182973317,11.077722023505773,254.38612383540107,0.0012706480143500887,0.29864109448854287,0.3790779437832865,Q3,1
CUST0215,58.0,79241.43,West,Masters,Very High,2021-05-12,10,1019.23,101.923,2024-05-21,1,P030,384.12,4.8,Morgan,Smith,True,Platinum,1116,11,215,0,4,2,True,False,False,False,False,False,False,False,True,False,2,3,Very High,3,0.6521257857274689,1.0577370431569415,1.7358164486931151,-0.03445770747327621,1.213516244635749,0.008960573476702509,11.280267166672422,281.4985435131059,0.0008960573396410633,1.6833268452756907,1.053029432617436,Q4,1
CUST0216,69.0,57282.28,North,High School,Medium,2022-11-24,3,425.79,141.93,2024-02-27,1,P040,147.94,4.8,Taylor,Brown,False,Platinum,555,95,216,0,2,2,False,True,False,False,False,False,False,True,False,False,0,1,High,2,1.24355969864566,-0.034246841028592025,0.044872640574260124,0.3272488017128615,-0.4565148607372095,0.005405405405405406,10.95576406256492,239.33716802870381,0.0018018017693369052,0.38505299888591954,0.017747940851355525,Q3,0
CUST0217,66.0,55959.398,East,Masters,Medium,2021-02-13,1,168.91,168.91,2023-10-26,1,P014,492.89,3.7,Avery,Brown,True,Silver,1204,219,217,0,1,3,True,False,False,False,True,False,False,False,False,False,2,1,Mid,1,1.0822595405770625,-0.10003107332716117,-0.6870794446063336,0.5711771546971391,1.9826299855596912,0.0008305647840531562,10.932399540977142,236.55738838598975,0.0008305647771547776,-0.9045137800917249,-0.04796490756431243,Q2,0
CUST0218,66.0,54939.68,South,Masters,High,2024-04-19,9,837.93,93.10333333333332,2024-02-27,1,P021,57.84,4.5,Avery,Smith,False,Bronze,43,95,218,0,3,0,False,True,False,False,True,False,False,False,False,False,2,2,Mid,1,1.0822595405770625,-0.15073957627075896,1.2192214897891847,-0.11419702414749179,-1.093612847840705,0.20930232558139536,10.914009336711365,234.39215003920248,0.0232558085451608,1.3850012469082125,-0.0989240538836487,Q2,1
CUST0219,69.0,53758.35,East,Masters,High,2024-02-09,4,258.35,64.5875,2024-01-31,1,P033,75.33,3.8,Alex,Wilson,True,Bronze,113,122,219,0,1,0,False,True,False,False,False,False,False,True,False,False,2,2,Mid,1,1.24355969864566,-0.20948471539977342,-0.43222973073778675,-0.3720109699953109,-0.9699408856382616,0.035398230088495575,10.892272884350128,231.8584697611886,0.00884955673897728,-0.3225751092100113,-0.15830147175371861,Q2,0
CUST0220,29.0,12887.33,North,Bachelors,High,2022-04-17,3,395.38,131.79333333333332,2023-11-16,1,P012,15.62,4.1,Riley,Moore,False,Platinum,776,198,220,0,2,2,False,True,False,False,False,True,False,False,False,False,1,2,Low,0,-0.9071090756023074,-2.241917444818928,-0.04177740189826352,0.2356023819667299,-1.3921508835289356,0.003865979381443299,9.464077529743156,113.52237664883519,0.0012886597772079926,0.27849526609639336,-2.5882107720767946,Q1,0
CUST0221,56.0,44895.4,North,Masters,Very High,2024-04-20,4,2378.05,594.5125,2024-03-22,1,P029,197.28,2.6,Sam,Wilson,False,Silver,42,71,221,0,2,3,False,True,False,False,False,False,False,True,False,False,2,3,Low,0,0.5445923470150705,-0.6502211995688862,5.607628704941536,4.419083635460336,-0.10763123494712658,0.09523809523809523,10.712112892342185,211.88534635505118,0.023809518140590916,3.0218803147352613,-0.6166208438867878,Q1,0
CUST0222,19.0,60655.67,Central,Bachelors,Medium,2022-03-28,5,504.98,100.99600000000001,2024-05-17,1,P037,77.01,4.6,Sam,Moore,True,Bronze,796,15,222,0,0,0,True,False,False,True,False,False,False,False,False,False,1,1,High,2,-1.4447762691642991,0.13350498520660548,0.2705160757402957,-0.04283878913437419,-0.958061589097375,0.00628140703517588,11.01298488359329,246.2837185036802,0.0012562813912527463,0.6324950781854317,0.1833753519899871,Q3,1
CUST0223,20.0,47364.12,North,Masters,Medium,2021-01-15,4,386.39,96.5975,2024-01-04,1,P037,77.01,4.6,Riley,Brown,False,Gold,1233,149,223,0,2,1,True,False,False,True,False,False,False,False,False,False,2,1,Mid,1,-1.3910095498081,-0.527456773142248,-0.067393445365149,-0.08260598189202238,-0.958061589097375,0.0032441200324412004,10.765641371822735,217.63299382216843,0.0008110300015326034,0.2455347143606888,-0.4865307508624076,Q2,0
CUST0224,66.0,43368.23,East,High School,High,2021-05-26,4,394.65,98.6625,2024-04-04,1,P035,130.15,3.4,Morgan,Brown,True,Bronze,1102,58,224,0,1,0,False,True,False,False,False,False,False,False,True,False,0,2,Low,0,1.0822595405770625,-0.7261642587679726,-0.0438574588204912,-0.06393615057576839,-0.5823081258933824,0.003629764065335753,10.677505482463827,208.25040216047603,0.0009074410080994464,0.2758449191161745,-0.698126174864991,Q1,0
CUST-0225A,41.4,71404.77,West,High School,High,2024-07-16,4,390.94,97.735,2024-04-10,1,P016,16.58,3.5,Alex,Wilson,True,Gold,-45,52,225,1,4,1,True,False,False,False,False,True,False,False,False,False,0,2,Very High,3,-0.24040175558543758,0.6680358741298437,-0.054428707014278134,-0.07232175277713668,-1.3853627140770004,-0.08888888888888889,11.176133957387465,267.2167098068532,-0.022222227160494927,0.26230459572517906,0.6944088523055589,Q4,0
CUST0226,66.0,38502.18,West,High School,Medium,2021-05-01,4,461.41,115.3525,2024-03-09,1,P014,492.89,3.7,Jordan,Wilson,True,Bronze,1127,84,226,0,4,0,False,True,False,False,True,False,False,False,False,False,0,1,Low,0,1.0822595405770625,-0.9681430320647997,0.14636802080679184,0.08695948364615884,1.9826299855596912,0.00354924578527063,10.558496114267495,196.21972377923683,0.0008873114384444416,0.5012253778491942,-0.9635657168350144,Q1,0
CUST0227,34.0,67809.21,Central,Bachelors,High,2022-04-14,5,568.04,113.60799999999999,2024-01-17,1,P033,75.33,3.8,Jamie,Wilson,True,Silver,779,136,227,0,0,3,True,False,False,False,False,False,False,True,False,False,1,2,High,2,-0.6382754788213114,0.4892359854901589,0.45019880110423294,0.0711873186431538,-0.9699408856382616,0.006418485237483954,11.124468052561458,260.40201612122746,0.0012836970310180099,0.8049553142103741,0.5261080836618799,Q3,1
CUST0228,66.0,31010.6,East,Bachelors,High,2021-05-19,4,651.1800000000001,162.79500000000002,2024-03-24,1,P027,171.78,3.4,Riley,Lee,True,Gold,1109,69,228,0,1,1,True,False,False,False,False,False,False,False,False,True,1,2,Low,0,1.0822595405770625,-1.3406840742766641,0.6870973387946512,0.515890947191622,-0.2879419860141536,0.0036068530207394047,10.342116607022724,176.09826802101148,0.0009017132470539833,1.0069574450388357,-1.392157837940249,Q1,0
